keywordId,onepv_uvc,mt_uvc,mt_pvc,uvc,pvc,sum(sr.impression),sum(sr.click),sum(sr.uv),sum(sr.pv),sum(sr.vppv),sum(sr.cost),avg(sr.position),terminal,subcategory,keyword,sc
60062880810,3.0,,,3,3,400,2,3,4,3,28.68,2.673571429,1.0,1.0,世纪大都会,2
60062880837,15.0,6.0,14.0,21,29,574,25,25,59,28,490.5,1.205714286,1.0,1.0,越界创意园区,25
60062880846,1.0,,,1,1,17,1,1,1,0,10.46,1.0,1.0,1.0,张江汤臣豪园一期,1
60062880888,5.0,2.0,6.0,7,11,246,8,7,11,0,60.57,1.0,1.0,1.0,中铁中环时代广场,8
60062880891,3.0,,,3,3,54,3,3,3,3,17.35,1.0,1.0,1.0,和源中环企业广场,3
60062880906,1.0,,,1,1,20,1,1,1,0,4.7,1.0,1.0,1.0,松港产业园,1
60062880915,1.0,1.0,2.0,2,3,34,2,2,3,0,18.15,1.208333333,1.0,1.0,绿地翡翠国际广场,2
60062880933,3.0,,,3,3,46,3,3,3,0,16.19,1.0,1.0,1.0,松江名企公馆,3
60062880972,2.0,,,2,2,89,2,2,2,0,20.24,1.544285714,1.0,1.0,卓越世纪中心,2
60062880990,1.0,1.0,2.0,2,3,13,3,3,13,6,30.72,1.0,1.0,1.0,尚之坊时尚文化创意园,3
60062881023,3.0,1.0,2.0,4,5,148,5,5,10,0,77.3,1.743571429,1.0,1.0,青浦卓越世纪中心,5
60062881026,1.0,,,1,1,6,1,1,1,1,0.59,1.0,1.0,1.0,达邦协作,1
60062881035,2.0,,,2,2,7,2,2,2,2,3.01,1.0,1.0,1.0,同和国际,2
60062881041,5.0,1.0,2.0,6,7,643,5,6,7,6,76.45,1.505714286,1.0,1.0,中信泰富,5
60062881065,,1.0,2.0,1,2,39,2,1,2,2,16.22,1.375,1.0,1.0,嘉汇国际,2
60062881068,,2.0,25.0,2,25,198,4,4,30,8,48.44,1.0,1.0,1.0,环球广场,4
60062881071,1.0,,,1,1,131,1,1,1,1,11.76,1.0,1.0,1.0,西子国际,1
60062881074,,1.0,2.0,1,2,28,1,1,2,1,2.55,1.0,1.0,1.0,绿地同创,1
60062881089,1.0,,,1,1,14,1,1,1,1,2.23,1.0,1.0,1.0,东方维京,1
60062881095,2.0,,,2,2,63,1,3,7,2,0.3,1.0,1.0,1.0,东方纯一,1
60062881098,2.0,,,2,2,242,2,2,2,2,20.77,1.574615385,1.0,1.0,天安中心,2
60062881101,2.0,,,2,2,57,2,1,1,1,11.44,1.857142857,1.0,1.0,瑞金花园,2
60062881113,2.0,,,2,2,80,3,3,5,1,40.16,1.106428571,1.0,1.0,幸福码头,3
60062881128,3.0,,,3,3,396,3,3,3,3,29.38,1.0,1.0,1.0,大华虎城,3
60062881146,3.0,,,3,3,18,2,2,2,2,10.53,1.0,1.0,1.0,虹桥银城,2
60062881155,2.0,1.0,2.0,3,4,202,3,3,4,1,55.33,1.11,1.0,1.0,宝龙城市广场,3
60062881158,1.0,,,1,1,20,1,1,1,1,3.72,1.0,1.0,1.0,虹桥微格创意园,1
60062881185,1.0,,,1,1,6,3,2,10,1,20.97,1.0,1.0,1.0,秀维珂会展联合办公,3
60062881188,1.0,,,1,1,22,2,2,14,3,28.02,1.0,1.0,1.0,科技大楼,2
60062881206,3.0,1.0,2.0,4,5,1019,6,4,5,5,44.72,1.074285714,1.0,1.0,江桥万达,6
60062881209,2.0,2.0,6.0,4,8,272,5,5,11,1,74.09,1.0,1.0,1.0,e通世界,5
60062881272,1.0,1.0,3.0,2,4,66,2,2,4,1,32.16,2.106153846,1.0,1.0,环智国际大厦,2
60062881275,2.0,1.0,2.0,3,4,23,3,3,4,1,3.49,1.044444444,1.0,1.0,沪太路335号,3
60062881296,1.0,,,1,1,28,1,1,1,0,15.78,1.083333333,1.0,1.0,农房总部大厦,1
60062881344,1.0,,,1,1,23,1,1,1,1,14.92,1.0,1.0,1.0,智苑文创空间,1
60062881359,5.0,1.0,2.0,6,7,56,8,8,86,46,144.11,1.0,1.0,1.0,中融信托大厦,8
60062881371,4.0,3.0,6.0,7,10,269,6,7,10,9,96.49,1.076428571,1.0,1.0,达邦协作广场,6
60062881422,1.0,,,1,1,104,4,4,12,4,69.76,1.035714286,1.0,1.0,中环协信天地,4
60062881434,1.0,,,1,1,190,1,1,1,1,15.51,1.025833333,1.0,1.0,宝华中心,1
60062881440,1.0,,,1,1,111,1,1,1,1,16.11,1.285714286,1.0,1.0,华舟大厦,1
60062881446,3.0,,,3,3,129,3,3,3,0,48.6,1.190714286,1.0,1.0,云华科技大厦,3
60062881449,1.0,,,1,1,4,1,1,1,0,18.2,1.0,1.0,1.0,天达商务中心,1
60062881452,2.0,3.0,14.0,5,16,135,9,6,21,7,158.89,1.071428571,1.0,1.0,共和国际商务广场,9
60062881458,3.0,3.0,10.0,6,13,940,6,6,13,6,114.66,1.332142857,1.0,1.0,大宁音乐广场,6
60062881464,9.0,2.0,4.0,11,13,254,11,11,17,15,150.17,1.0,1.0,1.0,绿地中央广场,11
60062881476,,1.0,3.0,1,3,7,1,1,3,0,0.3,1.0,1.0,1.0,巨丰商务广场,1
60062881479,1.0,,,1,1,6,1,1,1,0,27.1,3.25,1.0,1.0,商务楼,1
60062881482,4.0,1.0,4.0,5,8,46,7,4,7,7,104.55,1.0,1.0,1.0,华清大厦,7
60062881488,1.0,,,1,1,75,1,1,1,1,15.33,1.0,1.0,1.0,启迪大厦,1
60062881491,2.0,,,2,2,26,4,4,35,11,37.14,1.0,1.0,1.0,中环永新国际广场,4
60062881515,2.0,1.0,2.0,3,4,85,3,3,4,1,32.09,1.215384615,1.0,1.0,旭辉u天地,3
60062881518,9.0,1.0,2.0,10,11,173,10,10,11,10,170.68,1.0,1.0,1.0,祥腾财富广场,10
60062881545,2.0,1.0,3.0,3,5,131,3,2,4,0,44.93,2.433571429,1.0,1.0,中信泰富又一城,3
60062881548,2.0,,,2,2,118,1,2,2,0,17.64,2.455,1.0,1.0,上海电子商城,1
60062881575,1.0,,,1,1,130,2,1,1,0,28.98,1.041666667,1.0,1.0,机电大厦,2
60062881581,1.0,1.0,2.0,2,3,32,2,2,3,2,35.21,1.208333333,1.0,1.0,恒汇国际大厦,2
60062881584,,1.0,2.0,1,2,1,1,1,2,1,3.82,1.0,1.0,1.0,锦荣国际大酒店商务楼,1
60062881605,,1.0,4.0,1,4,29,1,1,4,0,0.94,1.090909091,1.0,1.0,明发商业广场,1
60062881623,1.0,1.0,2.0,2,3,28,2,2,3,3,32.18,1.083333333,1.0,1.0,中房华东大厦,2
60062881626,1.0,,,1,1,142,1,1,1,1,17.44,1.23,1.0,1.0,联通国际大厦,1
60062881629,4.0,1.0,4.0,5,8,139,6,6,19,4,107.39,1.0,1.0,1.0,汉中广场,6
60062881644,,1.0,2.0,1,2,135,4,1,2,1,46.3,1.255384615,1.0,1.0,上海汽车会展中心,4
60062881683,,1.0,7.0,1,7,37,1,1,7,0,11.5,1.489166667,1.0,1.0,华轩大厦,1
60062881698,1.0,1.0,2.0,2,3,20,1,1,2,2,21.14,1.020833333,1.0,1.0,曹安国际商城,1
60062881749,1.0,,,1,1,29,1,1,1,0,17.06,1.683,1.0,1.0,南翔商务中心,1
60062881752,1.0,,,1,1,22,2,1,6,3,6.31,1.0,1.0,1.0,世昶广场,2
60062881761,2.0,2.0,8.0,4,10,52,5,4,10,5,74.65,1.0,1.0,1.0,蓝天创业广场,5
60062881764,3.0,,,3,3,62,5,5,11,9,77.58,1.232142857,1.0,1.0,上海金融谷,5
60062881767,,1.0,2.0,1,2,44,1,1,2,1,15.36,1.0,1.0,1.0,南翔企业公馆,1
60062881770,,3.0,6.0,3,6,73,5,3,6,3,85.92,1.0,1.0,1.0,上海嘉龙大厦,5
60062881776,1.0,,,1,1,8,1,1,1,0,15.0,1.857142857,1.0,1.0,大卫国际大厦,1
60062881785,3.0,2.0,5.0,5,8,69,7,6,12,4,78.96,1.0,1.0,1.0,金嘉商务广场,7
60062881791,3.0,4.0,9.0,7,12,192,8,8,17,5,165.66,1.0,1.0,1.0,中冶祥腾城市广场,8
60062881809,1.0,,,1,1,12,1,1,1,0,8.65,1.0,1.0,1.0,中城商务广场,1
60062881815,1.0,,,1,1,39,1,1,1,0,20.55,1.95,1.0,1.0,漕河泾康桥商务绿洲,1
60062881839,1.0,1.0,2.0,2,3,50,2,2,3,0,20.61,1.125384615,1.0,1.0,连城商业广场,2
60062881854,1.0,,,1,1,33,1,1,1,0,14.97,1.166666667,1.0,1.0,绿地智尊,1
60062881893,1.0,,,1,1,8,1,1,1,1,9.24,1.0,1.0,1.0,张江世和中心,1
60062881902,,1.0,2.0,1,2,16,1,1,2,1,15.69,1.125,1.0,1.0,灿辉国际大厦,1
60062881905,,2.0,4.0,2,4,34,2,2,4,2,4.97,1.0,1.0,1.0,山谷you帮大厦,2
60062881908,1.0,,,1,1,11,1,1,1,1,1.6,1.0,1.0,1.0,中瑞商务广场,1
60062881965,1.0,,,1,1,40,1,1,1,1,14.07,1.545454545,1.0,1.0,建工汇豪商务广场,1
60062881968,,1.0,2.0,1,2,3,1,1,2,2,1.17,1.0,1.0,1.0,张江腾飞莲花商务园,1
60062881980,1.0,1.0,2.0,2,3,60,2,2,3,0,22.5,1.063846154,1.0,1.0,张江汤臣豪园二期,2
60062881983,4.0,1.0,3.0,5,7,237,7,6,11,2,61.13,1.185384615,1.0,1.0,华敏翰尊国际大厦,7
60062882016,2.0,,,2,2,16,2,2,2,2,1.88,1.0,1.0,1.0,金领之都b区,2
60062882028,12.0,1.0,3.0,13,15,824,14,14,17,15,120.76,1.0,1.0,1.0,江桥万达广场,14
60062882085,4.0,,,4,4,83,4,4,4,4,52.34,1.0,1.0,1.0,金谷中环大厦,4
60062882115,1.0,,,1,1,251,1,1,1,0,12.92,1.375,1.0,1.0,上海人才大厦,1
60062882121,2.0,,,2,2,26,1,2,2,0,16.1,1.295454545,1.0,1.0,四行仓库创意园,1
60062882148,1.0,,,1,1,31,2,3,7,3,14.29,1.44,1.0,1.0,飞雕国际,2
60062882154,,1.0,3.0,1,3,28,1,1,3,2,14.32,1.0,1.0,1.0,张江云立方,1
60062882166,,1.0,5.0,1,5,82,1,1,5,0,10.68,1.0,1.0,1.0,e通世界商务园,1
60062882169,,1.0,3.0,1,3,7,1,1,3,1,3.46,1.0,1.0,1.0,康桥树源,1
60062882178,1.0,1.0,2.0,2,3,808,3,3,19,4,23.08,1.0,1.0,1.0,金桥国际,3
60062882184,1.0,1.0,3.0,2,4,337,3,2,4,1,40.92,1.303571429,1.0,1.0,徐汇万科,3
60062882190,,1.0,2.0,1,2,91,3,2,7,3,22.69,1.0,1.0,1.0,中冶祥腾,3
60062882193,1.0,1.0,3.0,2,4,55,2,2,4,2,16.67,1.0,1.0,1.0,绿洲中环,2
60062882244,2.0,,,2,2,34,2,2,2,0,29.47,1.204666667,1.0,1.0,上海市龙泽大厦,2
60062882274,1.0,,,1,1,339,1,1,1,1,20.64,1.506296296,1.0,1.0,上海市虹桥天地,1
60062882307,1.0,,,1,1,3,1,1,1,1,0.3,1.0,1.0,1.0,上海市万创坊,1
60062882334,,1.0,2.0,1,2,2,1,1,2,0,4.06,2.0,1.0,1.0,上海市金博尚品,1
60062882343,,1.0,3.0,1,3,14,2,2,8,3,30.75,1.9275,1.0,1.0,上海市飞雕国际大厦,2
60062882346,1.0,,,1,1,8,1,1,1,0,7.93,1.285714286,1.0,1.0,上海市绿地嘉领国际,1
60062882361,2.0,,,2,2,42,1,2,2,0,12.69,1.333529412,1.0,1.0,上海市漕河泾实业大厦,1
60062882514,1.0,,,1,1,3,1,1,1,1,15.88,1.0,1.0,1.0,上海市蓝天大厦,1
60062882544,1.0,,,1,1,19,1,1,1,1,13.88,1.366666667,1.0,1.0,上海市中冶祥腾城市广场,1
60062882589,1.0,,,1,1,1,1,1,1,1,2.55,1.0,1.0,1.0,上海市齐成晟园,1
60062882610,2.0,,,2,2,21,1,2,2,2,13.52,1.19,1.0,1.0,上海市宝莲城,1
60062882634,1.0,,,1,1,1,1,1,1,0,2.65,1.0,1.0,1.0,上海市湘源大厦,1
60062882652,1.0,,,1,1,54,1,1,1,1,20.99,1.567692308,1.0,1.0,上海市明天广场,1
60062882667,,1.0,2.0,1,2,2,1,1,2,2,18.15,1.0,1.0,1.0,上海市华旭国际大厦,1
60062882895,2.0,,,2,2,32,2,2,2,2,29.17,2.744666667,1.0,1.0,上海市万科时一区,2
60062883084,2.0,,,2,2,10,2,2,2,2,11.63,1.0,1.0,1.0,上海市绿地汇创国际大厦,2
60062883096,1.0,,,1,1,9,1,1,1,1,10.34,1.0,1.0,1.0,上海市东方国际大厦,1
60062883120,,1.0,3.0,1,3,13,1,1,3,3,8.01,2.183333333,1.0,1.0,上海市soho中山广场,1
60062883144,1.0,,,1,1,51,1,1,1,0,16.87,1.190909091,1.0,1.0,上海市xnode,1
60062883162,4.0,2.0,4.0,6,8,295,7,6,8,7,106.52,1.064615385,1.0,1.0,上海市湾谷科技园,7
60062883174,3.0,1.0,2.0,4,5,207,4,4,5,5,15.21,1.017368421,1.0,1.0,上海市创智天地,4
60062883225,1.0,,,1,1,18,1,1,1,1,16.65,1.221666667,1.0,1.0,上海市创智天地企业中心,1
60062883249,1.0,,,1,1,1,1,1,1,1,13.0,2.0,1.0,1.0,上海市龙之梦大厦,1
60062883282,5.0,1.0,3.0,6,8,166,5,7,18,10,80.57,1.275333333,1.0,1.0,上海市东方蓝海国际广场,5
60062883333,1.0,,,1,1,3,1,1,1,0,7.68,1.666666667,1.0,1.0,上海市t20大厦,1
60062883393,5.0,,,5,5,274,4,5,5,5,83.21,1.912758621,1.0,1.0,上海市光大会展中心,4
60062883441,1.0,,,1,1,3,1,1,1,1,11.14,1.0,1.0,1.0,上海市上实大厦,1
60062883480,,1.0,8.0,1,8,150,2,2,15,4,31.4,1.518333333,1.0,1.0,上海市东方渔人码头,2
60062883495,1.0,,,1,1,9,1,1,1,1,14.57,1.0,1.0,1.0,上海市虹桥德必易园,1
60062883576,1.0,,,1,1,15,1,1,1,0,12.33,1.0,1.0,1.0,上海市香溢Z庭,1
60062883627,1.0,,,1,1,80,1,1,1,1,12.59,1.0,1.0,1.0,上海市航天大厦,1
60062883633,1.0,,,1,1,1,1,1,1,1,16.0,1.0,1.0,1.0,上海市亚洲大厦,1
60062883660,1.0,,,1,1,7,1,1,1,0,16.97,1.0,1.0,1.0,上海市枫林国际大厦,1
60062883687,1.0,,,1,1,16,1,1,1,0,13.73,1.185555556,1.0,1.0,上海市吴淞科技园,1
60062883705,3.0,2.0,5.0,5,8,345,10,9,31,9,136.12,1.062222222,1.0,1.0,陆家嘴金融服务广场,10
60062883714,1.0,1.0,3.0,2,4,117,3,2,4,3,51.45,1.166666667,1.0,1.0,中瑞商务大厦,3
60062883723,2.0,,,2,2,116,4,3,25,9,63.81,1.482142857,1.0,1.0,上海新体育广场,4
60062883732,2.0,,,2,2,11,2,2,2,0,19.56,1.375,1.0,1.0,50智慧产业科技园,2
60062883756,2.0,1.0,2.0,3,4,18,4,4,8,3,33.1,1.0,1.0,1.0,上海兴远科技产业园,4
60062883762,4.0,,,4,4,142,7,6,24,13,117.66,1.127692308,1.0,1.0,绿地和创大厦,7
60062883765,3.0,1.0,3.0,4,6,632,3,4,6,5,46.5,1.067857143,1.0,1.0,我格广场,3
60062883774,2.0,,,2,2,14,2,2,30,7,4.18,1.0,1.0,1.0,新曹杨工业园区,2
60062883792,2.0,,,2,2,82,2,2,2,2,48.32,1.025454545,1.0,1.0,新城控股大厦,2
60062883795,1.0,,,1,1,38,1,1,1,0,16.95,1.166666667,1.0,1.0,天地软件园,1
60062883798,3.0,,,3,3,59,3,3,3,0,48.72,1.173571429,1.0,1.0,上海康建商务广场,3
60062883801,2.0,,,2,2,103,1,2,2,2,11.8,1.0,1.0,1.0,昆仑商务中心,1
60062883831,1.0,2.0,5.0,3,6,19,3,3,6,2,20.94,1.0,1.0,1.0,上海国际设计交流中心,3
60062883840,1.0,,,1,1,43,1,1,1,0,16.97,1.0,1.0,1.0,天地科技广场,1
60062883855,,1.0,2.0,1,2,6,1,1,2,1,6.41,1.0,1.0,1.0,上海物资贸易中心大厦,1
60062883873,1.0,,,1,1,52,1,1,1,1,16.41,1.0,1.0,1.0,金环商务花园,1
60062883885,6.0,,,6,6,66,6,7,8,6,137.9,1.039090909,1.0,1.0,浙铁绿城长风中心,6
60062883888,1.0,1.0,2.0,2,3,35,2,2,3,1,13.9,1.2,1.0,1.0,新曹杨科技大厦,2
60062883906,2.0,,,2,2,57,4,3,8,2,66.07,1.166666667,1.0,1.0,上海麦腾创业天地,4
60062883918,3.0,,,3,3,132,2,2,2,2,34.39,1.010769231,1.0,1.0,丽晶阳光大厦,2
60062883921,1.0,,,1,1,47,1,1,1,0,15.81,1.0,1.0,1.0,维多利广场,1
60062883924,2.0,,,2,2,110,4,2,5,3,50.02,1.0,1.0,1.0,伸大厦,4
60062883927,1.0,,,1,1,6,1,1,2,1,0.3,1.0,1.0,1.0,长征金江工业园,1
60062883933,3.0,1.0,2.0,4,5,45,4,4,5,4,56.82,1.0,1.0,1.0,春之声大厦,4
60062883936,,2.0,7.0,2,7,14,2,3,8,1,35.9,1.125,1.0,1.0,沪西德必易园,2
60062883939,1.0,,,1,1,183,2,2,21,11,31.44,1.0,1.0,1.0,北岸长风,2
60062883942,9.0,,,9,9,312,10,9,9,9,135.98,1.21,1.0,1.0,源达大厦,10
60062883945,3.0,,,3,3,320,3,3,3,0,27.62,1.088571429,1.0,1.0,上海国际设计中心,3
60062883972,1.0,,,1,1,39,1,1,1,0,16.7,1.033,1.0,1.0,国伟路135号,1
60062883975,1.0,,,1,1,8,1,1,1,0,6.43,1.0,1.0,1.0,同济创意设计大厦,1
60062883978,2.0,1.0,2.0,3,4,26,3,3,4,1,49.95,1.0,1.0,1.0,宝华大厦,3
60062883981,1.0,,,1,1,4,1,1,1,0,25.03,1.333333333,1.0,1.0,加佳众创孵化器,1
60062884005,2.0,,,2,2,38,2,2,2,0,33.46,1.615384615,1.0,1.0,旭辉海上国际,2
60062884038,,1.0,2.0,1,2,19,1,1,2,1,9.53,1.0,1.0,1.0,赣商国际广场,1
60062884074,1.0,,,1,1,63,1,1,1,0,15.46,1.049090909,1.0,1.0,绿地滨江中央广场,1
60062884077,6.0,3.0,6.0,9,12,265,12,9,16,5,115.64,1.037692308,1.0,1.0,上海建发国际大厦,12
60062884080,,1.0,2.0,1,2,7,1,1,2,1,0.32,1.5,1.0,1.0,企航商务大厦,1
60062884083,1.0,,,1,1,4,1,1,1,0,0.3,1.0,1.0,1.0,徕茵商务大厦,1
60062884104,2.0,,,2,2,26,2,2,2,0,27.51,1.67,1.0,1.0,紫竹数字创意港,2
60062884116,1.0,,,1,1,15,1,1,1,0,7.92,1.222222222,1.0,1.0,华菱大厦,1
60062884122,4.0,4.0,8.0,8,12,708,11,12,43,14,189.23,1.0,1.0,1.0,七宝宝龙城市广场,11
60062884128,1.0,,,1,1,18,1,1,1,1,16.24,1.43,1.0,1.0,华纳商务中心,1
60062884134,5.0,,,5,5,27,4,4,4,4,75.8,1.1,1.0,1.0,七宝德必易园,4
60062884137,2.0,1.0,3.0,3,5,137,3,3,5,5,51.25,1.071428571,1.0,1.0,西子国际中心,3
60062884143,2.0,6.0,15.0,8,17,188,8,9,25,9,108.72,1.071428571,1.0,1.0,旭辉浦江国际,8
60062884158,1.0,1.0,2.0,2,3,47,2,2,3,1,30.25,1.0,1.0,1.0,复地浦江中心,2
60062884167,1.0,1.0,2.0,2,3,27,2,2,3,1,39.82,1.925,1.0,1.0,新桥商务中心,2
60062884185,1.0,,,1,1,21,1,1,1,0,24.2,1.0,1.0,1.0,古美创智中心,1
60062884188,2.0,1.0,2.0,3,4,56,3,3,4,4,57.06,1.0,1.0,1.0,虹桥总部1号,3
60062884203,2.0,,,2,2,34,2,2,2,0,34.2,1.667,1.0,1.0,景源时尚产业园,2
60062884215,1.0,,,1,1,10,1,1,1,0,13.98,1.0,1.0,1.0,春申文化创意园,1
60062884227,2.0,1.0,3.0,3,5,15,4,3,5,1,9.97,1.0,1.0,1.0,绿地普陀商务广场,4
60062884236,,1.0,2.0,1,2,2,1,1,2,1,15.71,1.0,1.0,1.0,金盛国际家居办公楼,1
60062884257,1.0,1.0,3.0,2,4,78,1,2,4,1,14.52,1.025384615,1.0,1.0,华盛国际商务花园,1
60062884269,,1.0,8.0,1,8,38,1,1,8,3,14.33,1.083333333,1.0,1.0,中环商务大厦,1
60062884290,,10.0,33.0,10,33,10,1,2,5,0,6.52,1.15,1.0,1.0,常和路613弄,1
60062884308,1.0,,,1,1,8,1,1,1,0,7.24,1.0,1.0,1.0,现代城市购物花园,1
60062884401,2.0,,,2,2,114,2,2,2,0,5.41,1.0,1.0,1.0,经纬汇,2
60062884407,,1.0,2.0,1,2,67,2,1,2,0,25.86,1.2775,1.0,1.0,紫竹信息数码港,2
60062884440,4.0,,,4,4,25,4,4,4,4,27.64,1.0,1.0,1.0,上海理工大学科技园,4
60062884443,,1.0,3.0,1,3,9,1,1,3,2,11.09,1.0,1.0,1.0,颛桥元谷文创园,1
60062884446,1.0,1.0,2.0,2,3,23,1,2,3,0,10.23,1.0,1.0,1.0,欧莱雅大楼,1
60062884449,,1.0,2.0,1,2,8,1,1,2,1,10.27,1.0,1.0,1.0,新翔商务大楼,1
60062884485,1.0,,,1,1,207,1,1,1,1,19.02,1.11,1.0,1.0,财富108广场,1
60062884500,1.0,,,1,1,24,1,1,1,1,0.3,1.0,1.0,1.0,力玮科技大楼,1
60062884506,10.0,3.0,19.0,13,29,247,12,13,29,4,233.37,1.417692308,1.0,1.0,万科七宝国际,12
60062884518,,1.0,2.0,1,2,133,2,2,20,5,27.97,1.0,1.0,1.0,华一实业大厦,2
60062884575,3.0,2.0,6.0,5,9,13,4,4,8,2,35.68,1.0,1.0,1.0,大树下新媒体创意园,4
60062884581,2.0,,,2,2,23,2,3,9,3,40.2,1.222222222,1.0,1.0,虹桥德必易园,2
60062884584,7.0,,,7,7,67,7,7,7,7,127.19,1.0,1.0,1.0,浦江智谷商务园,7
60062884593,2.0,,,2,2,60,2,2,2,2,24.91,1.076923077,1.0,1.0,帝宝国际大厦,2
60062884599,,1.0,4.0,1,4,21,2,2,9,5,29.64,1.110833333,1.0,1.0,上海电子物联产业园,2
60062884611,1.0,,,1,1,171,1,1,1,0,9.16,2.577142857,1.0,1.0,上海春城,1
60062884614,,1.0,2.0,1,2,2,1,1,2,1,12.16,1.0,1.0,1.0,中诣创意产业园,1
60062884671,,1.0,2.0,1,2,8,1,1,2,1,0.3,1.0,1.0,1.0,静安新城九歌综合楼,1
60062884689,,1.0,2.0,1,2,31,1,1,2,1,11.78,1.0,1.0,1.0,北桥青年广场,1
60062884692,,1.0,4.0,1,4,35,2,2,6,4,13.96,1.090909091,1.0,1.0,虹源盛世国际文化城,2
60062884701,,1.0,2.0,1,2,32,1,1,2,0,11.7,1.0,1.0,1.0,我享我家大厦,1
60062884716,1.0,,,1,1,30,1,1,1,1,10.57,1.4,1.0,1.0,宁谷商务大厦,1
60062884779,1.0,,,1,1,7,1,1,1,1,4.79,1.0,1.0,1.0,富群商务大厦,1
60062884788,,1.0,3.0,1,3,10,1,1,3,1,8.25,1.0,1.0,1.0,莲花商务大厦,1
60062884791,1.0,1.0,3.0,2,4,241,2,2,4,1,32.86,2.18,1.0,1.0,紫竹科技园,2
60062884818,1.0,,,1,1,24,2,2,13,6,17.03,1.0,1.0,1.0,银洲国际商务大厦,2
60062884866,1.0,,,1,1,18,1,1,1,1,16.71,1.090909091,1.0,1.0,普陀科技大厦,1
60062884869,1.0,,,1,1,186,1,1,1,1,19.02,1.035714286,1.0,1.0,财富时代大厦,1
60062884875,2.0,,,2,2,3,2,2,2,0,0.6,1.0,1.0,1.0,豪浦莱迪服饰广场,2
60062884881,1.0,1.0,2.0,2,3,74,3,2,3,3,57.09,1.205833333,1.0,1.0,绿地同创大厦,3
60062884887,,1.0,4.0,1,4,165,1,1,4,1,17.1,1.235384615,1.0,1.0,沙田大厦,1
60062884905,2.0,,,2,2,26,1,2,2,2,25.06,1.090909091,1.0,1.0,友力国际大厦,1
60062884911,,1.0,2.0,1,2,186,1,1,2,1,25.39,1.0,1.0,1.0,加减乘除创意园,1
60062884914,1.0,,,1,1,75,2,2,3,1,19.22,1.038461538,1.0,1.0,建爱大厦,2
60062884956,2.0,,,2,2,78,1,2,2,0,13.39,1.9875,1.0,1.0,上海国际时尚教育中心,1
60062884962,3.0,,,3,3,157,4,4,7,4,66.79,1.0,1.0,1.0,汇融大厦,4
60062884971,1.0,,,1,1,5,1,1,1,0,5.21,1.0,1.0,1.0,邮政石泉大楼,1
60062884974,3.0,,,3,3,91,2,3,3,3,17.64,1.131666667,1.0,1.0,海亮大厦,2
60062884983,,1.0,2.0,1,2,41,1,1,2,2,24.71,1.355555556,1.0,1.0,绿洲中环中心,1
60062884989,2.0,,,2,2,253,2,2,2,2,35.02,1.192857143,1.0,1.0,中联大厦,2
60062885034,1.0,1.0,3.0,2,4,72,2,2,4,1,24.58,1.14952381,1.0,1.0,中油大厦,2
60062885046,,2.0,6.0,2,6,46,1,2,6,2,13.19,1.117142857,1.0,1.0,通茂大厦,1
60062885058,4.0,,,4,4,51,5,6,25,11,73.32,1.145833333,1.0,1.0,宝华城市晶典大厦,5
60062885067,4.0,,,4,4,456,4,3,3,0,45.25,2.747692308,1.0,1.0,智慧园区,4
60062885088,2.0,,,2,2,39,2,2,2,0,24.48,1.227272727,1.0,1.0,杨浦大厦,2
60062885091,3.0,,,3,3,75,3,3,7,5,52.44,1.12,1.0,1.0,复旦软件园,3
60062885124,1.0,3.0,7.0,4,8,27,4,4,8,3,49.56,1.0125,1.0,1.0,上海九星虹桥商务中心,4
60062885160,,1.0,2.0,1,2,3,1,1,2,1,7.51,1.333333333,1.0,1.0,上海金明大厦,1
60062885175,1.0,,,1,1,2,1,1,1,0,17.04,1.0,1.0,1.0,科济工业大楼,1
60062885184,1.0,,,1,1,142,4,4,9,3,60.38,1.023333333,1.0,1.0,虹桥汇,4
60062924814,,1.0,3.0,1,3,1,1,1,3,1,19.85,1.0,1.0,1.0,文化创意园办公室,1
60062925219,,1.0,3.0,1,3,6,1,1,3,0,15.18,1.0,1.0,1.0,腾讯大厦办公室,1
60062925867,1.0,,,1,1,1,1,1,1,0,9.93,1.0,1.0,1.0,振兴大厦办公室,1
60062925954,1.0,,,1,1,2,1,1,1,0,9.98,1.5,1.0,1.0,水湾1979办公室,1
60062926131,,1.0,2.0,1,2,1,1,1,2,1,0.59,1.0,1.0,1.0,同泰时代中心办公室,1
60062926290,,1.0,5.0,1,5,1,1,1,5,1,13.19,2.0,1.0,1.0,航天科技广场办公室,1
60062944053,1.0,,,1,1,1,1,1,1,0,0.9,1.0,1.0,1.0,南国大厦办公楼,1
60062975763,,1.0,2.0,1,2,2,1,1,2,2,17.21,2.0,1.0,1.0,国际商会大厦写字楼,1
60062975778,1.0,,,1,1,1,1,1,1,1,20.87,2.0,1.0,1.0,国际商业大厦写字楼,1
60062975784,3.0,2.0,6.0,5,9,36,6,6,17,7,64.28,1.018333333,1.0,1.0,财富广场写字楼,6
60062976351,1.0,,,1,1,6,1,1,1,1,0.9,1.666666667,1.0,1.0,雕塑家园办公室,1
60062976405,1.0,,,1,1,29,1,1,1,1,18.2,1.360666667,1.0,1.0,新世界中心写字楼,1
60062976429,1.0,,,1,1,2,1,1,1,1,8.74,2.0,1.0,1.0,华强云产业园办公室,1
60062976906,3.0,,,3,3,11,2,2,2,0,31.22,1.894,1.0,1.0,南山智园办公室,2
